city_name,state_abbr,fips_full,fips_state,fips_county,fips_tract,fdi_score,poverty_rate,median_income,pct_black,pct_no_internet,vacancy_rate,total_population,imputed_flag,dim_poverty,dim_income,dim_pct_black,dim_no_internet,dim_vacancy,dim_health_prox
Jackson,MS,28049010201,28,049,010201,47.05,32.51603168615617,27361.0,85.06224066390041,16.877637130801688,23.69607211848036,2651,False,0.32516031686156166,0.9162102213571137,0.8506224066390041,0.16877637130801687,0.2369607211848036,0.32516031686156166
Jackson,MS,28049010202,28,049,010202,35.69,14.109419991772935,44702.0,93.75381485249237,0.8869179600886918,6.779661016949152,4915,False,0.14109419991772934,0.8448483751095675,0.9375381485249237,0.008869179600886918,0.06779661016949153,0.14109419991772934
Jackson,MS,28049010203,28,049,010203,42.65,28.08664259927798,38065.0,97.0863309352518,6.384976525821597,9.052092228864218,2780,False,0.2808664259927798,0.8721610199134983,0.970863309352518,0.06384976525821597,0.09052092228864218,0.2808664259927798
Jackson,MS,28049010301,28,049,010301,43.51,23.839137645107794,44016.0,93.25797335486476,18.755555555555556,16.604892512972572,2477,False,0.23839137645107794,0.8476714087596348,0.9325797335486476,0.18755555555555556,0.16604892512972572,0.23839137645107794
Jackson,MS,28049010304,28,049,010304,24.54,9.211387434554974,70859.0,37.23664870161685,10.070744902205577,7.789716039907906,6123,False,0.09211387434554974,0.7372068427701943,0.3723664870161685,0.10070744902205578,0.07789716039907905,0.09211387434554974
Jackson,MS,28049010305,28,049,010305,28.1,10.876369327073553,56458.0,58.242044861763176,2.8446389496717726,6.095890410958904,3834,False,0.10876369327073553,0.7964699733745951,0.5824204486176318,0.028446389496717725,0.06095890410958904,0.10876369327073553
Jackson,MS,28049010400,28,049,010400,28.39,14.998574280011406,49981.0,33.870601589103295,7.857142857142857,16.304347826086957,4405,False,0.14998574280011406,0.8231241846741372,0.33870601589103294,0.07857142857142857,0.16304347826086957,0.14998574280011406
Jackson,MS,28049010501,28,049,010501,26.81,4.338890157570222,82631.0,52.71405859641154,17.545030020013343,13.051044083526683,4403,False,0.043388901575702216,0.6887625976847832,0.5271405859641154,0.1754503002001334,0.13051044083526683,0.043388901575702216
Jackson,MS,28049010502,28,049,010502,32.84,7.574206755373593,46540.0,68.26086956521739,20.648577101257445,9.24924924924925,3910,False,0.07574206755373593,0.8372846202279003,0.6826086956521739,0.20648577101257445,0.0924924924924925,0.07574206755373593
Jackson,MS,28049010600,28,049,010600,36.5,16.67818475005759,57421.0,62.68140981340705,23.519553072625698,20.19616584930896,4341,False,0.1667818475005759,0.7925070267200547,0.6268140981340705,0.23519553072625698,0.2019616584930896,0.1667818475005759
Jackson,MS,28049010700,28,049,010700,26.13,10.925056156830713,68697.0,39.11778220248124,10.454985479186835,10.755939524838013,6529,False,0.10925056156830713,0.746103925498249,0.3911778220248124,0.10454985479186835,0.10755939524838012,0.10925056156830713
Jackson,MS,28049010801,28,049,010801,46.54,29.618979151689434,29826.0,96.04601006470166,17.918088737201366,15.44011544011544,1391,False,0.29618979151689434,0.9060662301801227,0.9604601006470166,0.17918088737201365,0.1544011544011544,0.29618979151689434
Jackson,MS,28049010804,28,049,010804,33.14,18.437679494543367,43150.0,55.42791499138426,7.077326343381389,14.365881032547701,1741,False,0.1843767949454337,0.8512351801021395,0.5542791499138426,0.07077326343381389,0.143658810325477,0.1843767949454337
Jackson,MS,28049010805,28,049,010805,23.19,9.453471196454949,79241.0,46.14250614250614,3.8115038115038113,0.0,4070,False,0.09453471196454949,0.7027131575590224,0.46142506142506146,0.038115038115038115,0.0,0.09453471196454949
Jackson,MS,28049010806,28,049,010806,19.96,9.113924050632912,101467.0,30.10356731875719,3.0642309958750737,7.217058501913614,4345,False,0.09113924050632911,0.6112485133806034,0.3010356731875719,0.030642309958750738,0.07217058501913615,0.09113924050632911
Jackson,MS,28049010807,28,049,010807,25.01,10.995490808185918,78646.0,51.057925771765525,2.321857485988791,4.144282425172678,2883,False,0.10995490808185919,0.7051617071534685,0.5105792577176552,0.02321857485988791,0.04144282425172678,0.10995490808185919
